id,marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,activityTypeDesc,segment,created_at,Bot Activity Pattern,Browser,Campaign Run ID,Choice Number,Device,Is Bot Activity,Is Mobile Device,Link,Platform,Step ID,User Agent,Campaign
"2022577720","2022577720","5958976","2024-11-06T00:01:09Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Apple Mail","20310","21066","Macintosh","undefined","undefined","macOS","13404","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)","Email Batch Program-8508-send-email-campaign"
"2022577721","2022577721","57847","2024-11-06T00:01:10Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577722","2022577722","3720851","2024-11-06T00:01:13Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577723","2022577723","6025003","2024-11-06T00:01:14Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577724","2022577724","3264428","2024-11-06T00:01:14Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/4.0 (compatible; ms-office; MSOffice 16)","Email Batch Program-8508-send-email-campaign"
"2022577725","2022577725","2505767","2024-11-06T00:01:15Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Google Mail","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0 (via ggpht.com GoogleImageProxy)","Email Batch Program-8508-send-email-campaign"
"2022577726","2022577726","5976157","2024-11-06T00:01:18Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Mobile Safari UIWebView","20310","21066","iPhone","undefined","true","iOS","13404","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","Email Batch Program-8508-send-email-campaign"
"2022577727","2022577727","4200869","2024-11-06T00:01:18Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577728","2022577728","2500067","2024-11-06T00:01:17Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577729","2022577729","6073584","2024-11-06T00:01:17Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577730","2022577730","2494905","2024-11-06T00:01:18Z","11","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Click","Other Segment","2024-11-09T23:22:48.595Z","N/A","Safari","20310","21066","iPhone","undefined","true","https://www.fuelin.com/lp/protein","iOS","13404","Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1 Ddg/18.0","Email Batch Program-8508-send-email-campaign"
"2022577731","2022577731","5726774","2024-11-06T00:01:22Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
"2022577732","2022577732","3871772","2024-11-06T00:01:21Z","10","10680","23978","2024-11-05 MZ Newsletter.2024-11-05 MZ Newsletter","Email Open","Other Segment","2024-11-09T23:22:48.595Z","N/A","Default Browser","20310","21066","Unknown","undefined","undefined","Unknown","13404","Mozilla/5.0","Email Batch Program-8508-send-email-campaign"
